college_code,college_name,branch_code,branch_name,OC,BC,BCM,MBC,SC,SCA,ST,Total
1202,"DMI College of Engineering (Autonomous), St.Joseph's Town,Mevalurkuppam B Village, Nazarethpet Post, Palanchur, Kanchipuram, Chennai-600123.",ME,MECHANICAL ENGINEERING,1,1,0,0,0,0,0,2
1203,"MADRAS ENGINEERING COLLEGE, TAMBARAM ROAD, VELLARAI (CHENNAI METROPOLITAN AREA), SRIPERUMBUDUR TALUK, CHENNAI, KANCHIPURAM - 602105.",AD,Artificial Intelligence and Data Science,1,2,0,1,0,1,0,5
1203,"MADRAS ENGINEERING COLLEGE, TAMBARAM ROAD, VELLARAI (CHENNAI METROPOLITAN AREA), SRIPERUMBUDUR TALUK, CHENNAI, KANCHIPURAM - 602105.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),1,1,0,1,1,0,0,4
1203,"MADRAS ENGINEERING COLLEGE, TAMBARAM ROAD, VELLARAI (CHENNAI METROPOLITAN AREA), SRIPERUMBUDUR TALUK, CHENNAI, KANCHIPURAM - 602105.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,1,1,1,1,0,0,0,4
1203,"MADRAS ENGINEERING COLLEGE, TAMBARAM ROAD, VELLARAI (CHENNAI METROPOLITAN AREA), SRIPERUMBUDUR TALUK, CHENNAI, KANCHIPURAM - 602105.",CS,COMPUTER SCIENCE AND ENGINEERING,2,1,0,1,1,0,0,5
1203,"MADRAS ENGINEERING COLLEGE, TAMBARAM ROAD, VELLARAI (CHENNAI METROPOLITAN AREA), SRIPERUMBUDUR TALUK, CHENNAI, KANCHIPURAM - 602105.",IT,INFORMATION TECHNOLOGY,2,1,0,1,1,0,0,5
1203,"MADRAS ENGINEERING COLLEGE, TAMBARAM ROAD, VELLARAI (CHENNAI METROPOLITAN AREA), SRIPERUMBUDUR TALUK, CHENNAI, KANCHIPURAM - 602105.",SC,Computer Science and Engineering (Cyber Security),1,1,0,1,1,0,0,4
1207,"Kings Engineering College (Autonomous), Irungattukottai, Opp. Hyundai Car Company, Sriperumbudur, Kanchipuram- 602117.",AD,Artificial Intelligence and Data Science,1,1,1,0,1,0,0,4
1207,"Kings Engineering College (Autonomous), Irungattukottai, Opp. Hyundai Car Company, Sriperumbudur, Kanchipuram- 602117.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),0,0,0,1,0,1,0,2
1207,"Kings Engineering College (Autonomous), Irungattukottai, Opp. Hyundai Car Company, Sriperumbudur, Kanchipuram- 602117.",BM,BIO MEDICAL ENGINEERING,1,0,0,1,0,0,0,2
1207,"Kings Engineering College (Autonomous), Irungattukottai, Opp. Hyundai Car Company, Sriperumbudur, Kanchipuram- 602117.",CS,COMPUTER SCIENCE AND ENGINEERING,1,1,0,1,1,0,0,4
1207,"Kings Engineering College (Autonomous), Irungattukottai, Opp. Hyundai Car Company, Sriperumbudur, Kanchipuram- 602117.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,1,0,0,4
1207,"Kings Engineering College (Autonomous), Irungattukottai, Opp. Hyundai Car Company, Sriperumbudur, Kanchipuram- 602117.",IT,INFORMATION TECHNOLOGY,2,1,0,1,1,0,0,5
1207,"Kings Engineering College (Autonomous), Irungattukottai, Opp. Hyundai Car Company, Sriperumbudur, Kanchipuram- 602117.",ME,MECHANICAL ENGINEERING,1,1,0,0,0,0,0,2
1207,"Kings Engineering College (Autonomous), Irungattukottai, Opp. Hyundai Car Company, Sriperumbudur, Kanchipuram- 602117.",RM,ROBOTICS AND AUTOMATION,0,1,0,0,0,0,0,1
1209,"Pallavan College of Engineering, Thimmasamudram, Kanchipuram -631502.",CE,CIVIL  ENGINEERING,1,1,0,1,1,0,0,4
1209,"Pallavan College of Engineering, Thimmasamudram, Kanchipuram -631502.",CS,COMPUTER SCIENCE AND ENGINEERING,2,2,0,1,0,0,0,5
1209,"Pallavan College of Engineering, Thimmasamudram, Kanchipuram -631502.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2,2,0,1,1,0,0,6
1209,"Pallavan College of Engineering, Thimmasamudram, Kanchipuram -631502.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,1,0,1,0,4
1209,"Pallavan College of Engineering, Thimmasamudram, Kanchipuram -631502.",IT,INFORMATION TECHNOLOGY,1,0,0,0,0,0,0,1
1209,"Pallavan College of Engineering, Thimmasamudram, Kanchipuram -631502.",ME,MECHANICAL ENGINEERING,2,2,1,1,2,0,0,8
1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",AD,Artificial Intelligence and Data Science,8,7,1,5,4,1,1,27
1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",AL,Artificial Intelligence and Machine Learning,2,3,0,2,1,1,0,9
1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",CS,COMPUTER SCIENCE AND ENGINEERING,10,9,2,7,6,1,0,35
1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,6,4,1,3,3,0,0,17
1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,2,0,0,1,0,0,4
1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",IT,INFORMATION TECHNOLOGY,6,5,1,4,3,1,0,20
1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",ME,MECHANICAL ENGINEERING,1,1,0,1,0,0,0,3
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",AD,Artificial Intelligence and Data Science,4,4,0,3,2,1,0,14
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",AE,AERONAUTICAL ENGINEERING,0,0,0,0,1,0,0,1
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",AL,Artificial Intelligence and Machine Learning,3,2,0,2,2,0,0,9
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",AU,AUTOMOBILE ENGINEERING,1,1,0,0,0,0,0,2
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",BM,BIO MEDICAL ENGINEERING,0,1,0,1,1,0,0,3
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",BT,BIO TECHNOLOGY,2,2,1,1,1,0,0,7
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2,1,0,1,0,0,0,4
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",CD,COMPUTER SCIENCE AND DESIGN,0,0,1,1,0,0,0,2
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",CE,CIVIL  ENGINEERING,0,1,0,1,0,0,0,2
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",CH,CHEMICAL  ENGINEERING,0,1,0,1,1,0,0,3
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",CS,COMPUTER SCIENCE AND ENGINEERING,8,7,1,6,3,1,0,26
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,5,4,1,4,3,0,1,18
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,2,1,0,0,1,0,0,4
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",FD,FOOD TECHNOLOGY,1,0,0,0,0,1,0,2
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",IT,INFORMATION TECHNOLOGY,4,3,1,2,2,0,0,12
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",ME,MECHANICAL ENGINEERING,1,1,0,1,0,0,1,4
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",MZ,Mechatronics Engineering,1,1,0,1,1,0,0,4
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",RM,ROBOTICS AND AUTOMATION,1,1,0,0,0,0,0,2
1211,"Rajalakshmi Engineering College  (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",SC,Computer Science and Engineering (Cyber Security),1,2,0,1,1,1,0,6
1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",AD,Artificial Intelligence and Data Science,1,1,0,0,0,1,0,3
1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",BM,BIO MEDICAL ENGINEERING,1,1,1,1,0,0,0,4
1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",CS,COMPUTER SCIENCE AND ENGINEERING,1,0,0,0,1,0,0,2
1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,1,0,1,0,0,0,2
1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,0,0,0,1,0,0,2
1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",ME,MECHANICAL ENGINEERING,2,1,0,1,1,0,0,5
1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",PE,PETROLEUM ENGINEERING,0,1,0,1,0,0,0,2
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",AD,Artificial Intelligence and Data Science,5,4,1,3,2,0,0,15
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",AL,Artificial Intelligence and Machine Learning,2,2,1,2,1,1,0,9
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",BM,BIO MEDICAL ENGINEERING,1,0,0,0,1,0,0,2
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",CE,CIVIL  ENGINEERING,1,1,0,0,0,0,0,2
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",CS,COMPUTER SCIENCE AND ENGINEERING,6,6,1,4,3,0,1,21
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,5,4,0,3,2,1,0,15
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,0,1,0,0,3
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",IT,INFORMATION TECHNOLOGY,2,0,0,1,1,0,0,4
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",ME,MECHANICAL ENGINEERING,1,1,0,1,0,0,0,3
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",SC,Computer Science and Engineering (Cyber Security),0,1,0,1,1,0,0,3
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",AD,Artificial Intelligence and Data Science,1,1,0,1,1,0,0,4
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",AL,Artificial Intelligence and Machine Learning,1,0,0,0,0,0,0,1
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",AU,AUTOMOBILE ENGINEERING,0,1,0,0,0,0,0,1
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",BM,BIO MEDICAL ENGINEERING,0,1,0,0,0,0,0,1
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",BT,BIO TECHNOLOGY,1,1,0,1,1,0,0,4
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,1,0,0,0,1,0,0,2
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",CE,CIVIL  ENGINEERING,0,0,1,1,0,0,0,2
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",CS,COMPUTER SCIENCE AND ENGINEERING,1,1,0,1,1,0,0,4
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,0,1,0,4
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,1,0,0,0,1
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",FD,FOOD TECHNOLOGY,1,1,0,1,1,0,0,4
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",IT,INFORMATION TECHNOLOGY,1,1,0,0,0,0,0,2
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",MU,MECHANICAL AND AUTOMATION ENGINEERING,1,0,0,0,0,0,0,1
1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",SC,Computer Science and Engineering (Cyber Security),1,0,0,0,0,0,0,1
1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai- 600069.",AD,Artificial Intelligence and Data Science,1,0,0,1,0,0,0,2
1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai- 600069.",BM,BIO MEDICAL ENGINEERING,1,0,0,1,0,0,0,2
1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai- 600069.",CE,CIVIL  ENGINEERING,0,1,0,0,0,0,0,1
1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai- 600069.",CS,COMPUTER SCIENCE AND ENGINEERING,1,1,0,1,1,0,0,4
1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai- 600069.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,1,0,0,1,0,0,2
1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai- 600069.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,0,0,0,0,2
1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai- 600069.",IT,INFORMATION TECHNOLOGY,0,1,0,1,1,0,0,3
1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai- 600069.",ME,MECHANICAL ENGINEERING,1,0,0,1,0,0,0,2
1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai- 600069.",MZ,Mechatronics Engineering,1,0,0,0,0,0,0,1
1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai- 600069.",PH,PHARMACEUTICAL TECHNOLOGY,0,0,1,0,0,0,0,1
1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai- 600069.",RM,ROBOTICS AND AUTOMATION,1,1,0,0,0,1,0,3
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",AD,Artificial Intelligence and Data Science,1,1,1,1,1,0,0,5
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",BT,BIO TECHNOLOGY,1,0,0,0,1,0,0,2
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",CE,CIVIL  ENGINEERING,0,1,0,0,1,0,0,2
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",CH,CHEMICAL  ENGINEERING,1,1,0,1,0,0,0,3
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",CS,COMPUTER SCIENCE AND ENGINEERING,4,2,0,2,2,0,0,10
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,3,3,1,2,1,0,1,11
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,1,0,1,0,4
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",IT,INFORMATION TECHNOLOGY,1,1,0,1,1,0,0,4
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",MB,Mechanical Engineering (Automobile),0,0,0,0,1,0,0,1
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",ME,MECHANICAL ENGINEERING,1,0,0,1,0,0,0,2
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",MR,MARINE ENGINEERING,1,1,0,0,0,0,0,2
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",MU,MECHANICAL AND AUTOMATION ENGINEERING,1,1,0,0,0,0,0,2
1221,"Jaya College of Engineering and Technology, Poonamallee By Pass Road, Parivakkam, Chennai, Thiruvallur-600056.",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,1,0,0,1
1221,"Jaya College of Engineering and Technology, Poonamallee By Pass Road, Parivakkam, Chennai, Thiruvallur-600056.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,0,0,0,0,2
1221,"Jaya College of Engineering and Technology, Poonamallee By Pass Road, Parivakkam, Chennai, Thiruvallur-600056.",MD,MEDICAL ELECTRONICS ENGINEERING,1,2,0,1,1,0,0,5
1221,"Jaya College of Engineering and Technology, Poonamallee By Pass Road, Parivakkam, Chennai, Thiruvallur-600056.",ME,MECHANICAL ENGINEERING,1,1,0,1,0,1,0,4
1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",AD,Artificial Intelligence and Data Science,0,0,0,0,0,0,0,0
1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",AE,AERONAUTICAL ENGINEERING,1,1,0,0,0,0,0,2
1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",CE,CIVIL  ENGINEERING,0,1,0,1,0,0,0,2
1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",CS,COMPUTER SCIENCE AND ENGINEERING,2,2,0,2,1,1,0,8
1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2,2,0,1,0,0,0,5
1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,0,0,0,0,0,0,1
1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",IT,INFORMATION TECHNOLOGY,1,1,1,0,1,0,0,4
1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",ME,MECHANICAL ENGINEERING,1,0,0,1,0,0,0,2
1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",SC,Computer Science and Engineering (Cyber Security),0,0,0,1,1,0,0,2
1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",AD,Artificial Intelligence and Data Science,2,2,0,1,1,0,0,6
1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",CS,COMPUTER SCIENCE AND ENGINEERING,3,1,1,1,1,0,0,7
1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,1,0,0,4
1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,0,1,0,0,3
1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",IT,INFORMATION TECHNOLOGY,2,2,0,2,1,0,0,7
1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",ME,MECHANICAL ENGINEERING,0,1,0,0,0,0,0,1
1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",SC,Computer Science and Engineering (Cyber Security),1,1,0,1,0,1,0,4
1226,"P.T.Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kanchipuram District- 631502.",AD,Artificial Intelligence and Data Science,1,1,0,0,1,0,0,3
1226,"P.T.Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kanchipuram District- 631502.",CS,COMPUTER SCIENCE AND ENGINEERING,3,2,0,2,1,0,0,8
1226,"P.T.Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kanchipuram District- 631502.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,1,0,0,4
1226,"P.T.Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kanchipuram District- 631502.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,1,1,0,0,4
1226,"P.T.Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kanchipuram District- 631502.",IT,INFORMATION TECHNOLOGY,1,1,0,1,0,0,0,3
1226,"P.T.Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kanchipuram District- 631502.",ME,MECHANICAL ENGINEERING,1,1,1,1,0,0,0,4
1228,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",AD,Artificial Intelligence and Data Science,1,1,0,1,0,0,0,3
1228,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",BM,BIO MEDICAL ENGINEERING,0,1,0,1,0,0,0,2
1228,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",CS,COMPUTER SCIENCE AND ENGINEERING,0,1,0,0,1,0,0,2
1228,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,0,0,0,0,0,0,1
1228,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",IT,INFORMATION TECHNOLOGY,1,1,0,1,0,0,0,3
1228,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",RM,ROBOTICS AND AUTOMATION,1,0,0,0,1,0,0,2
1228,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",SC,Computer Science and Engineering (Cyber Security),1,1,0,0,0,1,0,3
1229,"Indira Institute of Engineering and Technology, No.1, V.G.R Nagar, V.G.R Gardens, Pandur, Thiruvallur -631203.",AD,Artificial Intelligence and Data Science,1,1,0,0,1,0,0,3
1229,"Indira Institute of Engineering and Technology, No.1, V.G.R Nagar, V.G.R Gardens, Pandur, Thiruvallur -631203.",CE,CIVIL  ENGINEERING,1,0,0,1,0,0,0,2
1229,"Indira Institute of Engineering and Technology, No.1, V.G.R Nagar, V.G.R Gardens, Pandur, Thiruvallur -631203.",CS,COMPUTER SCIENCE AND ENGINEERING,1,0,0,1,0,0,0,2
1229,"Indira Institute of Engineering and Technology, No.1, V.G.R Nagar, V.G.R Gardens, Pandur, Thiruvallur -631203.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,1,0,1,1,0,0,3
